prices_per_night,ratings,cleaning_fee,dormitorios,camas,baños,maximum_guests,check_in_hour,check_out_hour,total_hours_checkin,log_num_reviews,aparcamiento e instalaciones,baño,calefacción y refrigeración,características de la ubicación,cocina y comedor,dormitorio y lavandería,entretenimiento,exterior,internet y oficina,para familias,privacidad y seguridad,seguridad en el hogar,servicios,habitacion,alojamiento entero
49.0,4.83,35.0,1.0,1.0,0.5,1.0,720.0,660.0,12.0,0.0,3.0,5.0,2.0,0.0,14.0,9.0,0.0,3.0,2.0,0.0,2.0,0.0,5.0,1.0,0.0
36.0,4.93,0.0,1.0,1.0,0.5,1.0,780.0,600.0,11.0,0.0,0.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
20.0,0.0,30.0,1.0,1.0,0.5,1.0,900.0,660.0,9.0,0.0,2.0,2.0,2.0,1.0,7.0,5.0,3.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0
52.0,4.95,15.0,1.0,1.0,0.5,1.0,780.0,600.0,11.0,0.0,0.0,3.0,2.0,0.0,3.0,8.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0
99.0,4.77,35.0,1.0,2.0,1.0,2.0,900.0,660.0,9.0,5.752572638825633,1.0,4.0,2.0,0.0,7.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
108.0,4.66,90.0,2.0,2.0,1.0,4.0,900.0,660.0,9.0,3.7376696182833684,1.0,5.0,2.0,0.0,14.0,8.0,1.0,0.0,2.0,3.0,0.0,3.0,3.0,0.0,0.0
84.0,4.27,50.0,3.0,3.0,1.0,6.0,900.0,720.0,9.0,4.430816798843313,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,4.29,75.0,1.0,1.0,1.0,3.0,900.0,660.0,9.0,2.0794415416798357,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
103.0,4.85,55.0,1.0,2.0,1.0,4.0,900.0,660.0,9.0,0.0,2.0,7.0,3.0,3.0,16.0,9.0,5.0,3.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0
26.0,4.6,0.0,1.0,10.0,0.5,1.0,900.0,660.0,9.0,6.054439346269371,2.0,1.0,2.0,0.0,8.0,3.0,0.0,3.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0
96.0,4.46,80.0,2.3333333333333335,2.0,1.0,2.0,900.0,660.0,9.0,4.04305126783455,1.0,5.0,2.0,0.0,5.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
37.0,4.33,25.0,1.0,1.0,0.5,2.0,960.0,600.0,8.0,3.332204510175204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
113.0,5.0,0.0,2.0,3.0,1.0,4.0,840.0,660.0,10.0,0.0,2.0,5.0,2.0,0.0,13.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,4.84,60.0,1.0,2.0,1.0,4.0,780.0,660.0,11.0,5.267858159063328,2.0,5.0,2.0,2.0,13.0,7.0,1.0,1.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0
50.0,5.0,0.0,1.0,1.0,0.5,1.0,900.0,660.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
82.0,4.57,30.0,2.0,3.0,1.0,4.0,900.0,720.0,9.0,2.0794415416798357,1.0,3.0,2.0,0.0,11.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
38.0,4.81,0.0,1.0,1.0,0.5,1.0,900.0,660.0,9.0,0.0,2.0,5.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0
108.0,4.59,0.0,1.0,2.0,1.0,2.0,900.0,660.0,9.0,5.37989735354046,2.0,7.0,2.0,0.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0
45.0,4.6,0.0,1.0,1.0,0.5,2.0,840.0,600.0,10.0,5.318119993844216,1.0,2.0,2.0,1.0,10.0,5.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
40.0,4.7,10.0,1.0,1.0,0.5,2.0,780.0,660.0,11.0,5.6240175061873385,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
31.0,4.46,41.666666666666664,1.0,1.0,0.5,1.0,840.0,660.0,10.0,7.931284761525891,4.0,4.0,2.0,1.0,11.0,10.0,5.0,3.0,3.0,6.0,0.0,4.0,5.0,1.0,0.0
90.0,4.94,0.0,1.0,2.0,1.0,3.0,900.0,660.0,9.0,0.0,1.0,5.0,2.0,0.0,14.0,8.0,1.0,0.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0
120.0,4.88,60.0,2.0,3.0,1.0,4.0,900.0,660.0,9.0,0.0,1.0,6.0,2.0,2.0,16.0,9.0,1.0,4.0,2.0,5.0,0.0,3.0,4.0,0.0,0.0
176.0,4.79,30.0,3.0,3.0,2.0,6.0,900.0,660.0,9.0,5.908082938168931,1.0,4.0,2.0,0.0,13.0,9.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
130.0,4.67,50.0,2.0,3.0,1.0,5.0,900.0,660.0,9.0,5.0106352940962555,1.0,3.0,2.0,0.0,8.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
40.0,4.63,10.0,1.0,1.0,0.5,2.0,780.0,660.0,11.0,4.997212273764115,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
100.0,4.82,60.0,1.0,1.0,1.0,4.0,840.0,660.0,10.0,6.073044534100405,1.0,3.0,2.0,0.0,12.0,9.0,3.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0
125.0,4.93,50.0,1.0,1.0,1.0,2.0,780.0,720.0,11.0,5.953243334287785,2.0,4.0,2.0,1.0,10.0,5.0,2.0,5.0,1.0,1.0,0.0,4.0,4.0,0.0,1.0
164.0,4.99,0.0,2.0,3.0,2.0,4.0,900.0,660.0,9.0,0.0,1.0,3.0,2.0,1.0,9.0,5.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0
76.0,4.32,35.0,1.0,1.0,1.0,2.0,960.0,600.0,8.0,5.75890177387728,1.0,4.0,2.0,0.0,6.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
159.0,4.68,60.0,2.0,4.0,1.0,5.0,960.0,720.0,8.0,5.659482215759621,1.0,2.0,2.0,0.0,14.0,8.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
220.0,4.97,70.0,2.0,5.0,2.0,7.0,840.0,660.0,10.0,0.0,0.0,5.0,3.0,1.0,16.0,9.0,2.0,4.0,2.0,4.0,0.0,3.0,4.0,0.0,0.0
115.0,0.0,105.0,4.0,4.0,2.0,6.0,1020.0,660.0,7.0,1.0986122886681098,0.0,3.0,0.0,0.0,7.0,5.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0
120.0,4.89,80.0,2.0,3.0,1.0,4.0,960.0,600.0,8.0,0.0,2.0,4.0,2.0,0.0,10.0,8.0,1.0,3.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0
74.0,4.72,69.0,1.0,1.0,1.0,2.0,960.0,660.0,8.0,0.0,2.0,5.0,4.0,1.0,8.0,10.0,2.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0
46.0,4.92,0.0,1.0,1.0,0.5,1.0,780.0,660.0,11.0,0.0,0.0,4.0,1.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
153.0,4.94,0.0,1.0,1.0,1.0,2.0,960.0,660.0,8.0,0.0,2.0,4.0,2.0,1.0,8.0,7.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0
110.0,4.59,100.0,2.0,3.0,1.0,6.0,900.0,660.0,9.0,4.564348191467836,1.0,5.0,3.0,0.0,12.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
128.0,4.67,75.0,2.0,3.0,1.0,5.0,900.0,720.0,9.0,5.293304824724492,0.0,2.0,2.0,1.0,9.0,7.0,2.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0
143.0,4.83,0.0,1.0,1.0,1.0,2.0,960.0,660.0,8.0,6.400257445308821,2.0,4.0,2.0,3.0,10.0,8.0,3.0,1.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0
101.0,4.79,70.0,2.0,2.0,1.0,3.0,900.0,660.0,9.0,4.406719247264253,1.0,5.0,4.0,3.0,12.0,8.0,1.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0
131.0,4.85,60.0,1.0,1.0,1.0,2.0,900.0,720.0,9.0,0.0,1.0,4.0,2.0,1.0,10.0,6.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0
264.0,5.0,0.0,2.0,3.0,2.0,4.0,900.0,660.0,9.0,0.0,2.0,5.0,2.0,0.0,13.0,9.0,2.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0
180.0,5.0,0.0,2.0,3.0,1.0,4.0,960.0,720.0,8.0,0.0,2.0,5.0,2.0,0.0,12.0,6.0,3.0,2.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0
97.0,4.78,70.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,0.0,1.0,3.0,2.0,0.0,7.0,6.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0
136.0,4.65,104.0,2.0,4.0,2.0,6.0,900.0,660.0,9.0,4.6443908991413725,4.0,2.0,2.0,1.0,14.0,9.0,1.0,3.0,1.0,4.0,0.0,3.0,3.0,0.0,0.0
75.0,4.62,0.0,1.0,2.0,1.0,2.0,880.0,660.0,9.333333333333334,4.605170185988092,0.0,4.0,2.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0
83.0,4.46,35.0,1.0,1.0,1.0,2.0,960.0,600.0,8.0,5.720311776607412,1.0,3.0,2.0,0.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
110.0,4.46,0.0,2.0,2.0,1.0,4.0,900.0,660.0,9.0,4.997212273764115,2.0,4.0,2.0,0.0,12.0,8.0,1.0,0.0,2.0,2.0,0.0,4.0,3.0,0.0,0.0
73.0,4.91,10.0,1.0,2.0,1.3333333333333333,2.0,840.0,660.0,10.0,3.784189633918261,1.0,8.0,3.0,0.0,12.0,8.0,4.0,1.0,2.0,0.0,2.0,0.0,7.0,1.0,0.0
115.0,4.61,55.0,1.0,3.0,1.0,4.0,900.0,660.0,9.0,5.117993812416755,3.0,3.0,2.0,0.0,14.0,8.0,1.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0
129.0,4.73,60.0,2.0,3.0,1.0,4.0,900.0,660.0,9.0,5.476463551931511,0.0,3.0,2.0,0.0,8.0,4.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
99.0,4.66,75.0,2.0,4.0,1.0,4.0,900.0,660.0,9.0,5.062595033026967,3.0,3.0,2.0,1.0,12.0,8.0,1.0,3.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0
90.0,4.95,50.0,1.0,1.0,1.0,2.0,840.0,600.0,10.0,0.0,1.0,3.0,2.0,0.0,10.0,4.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0
24.0,4.25,0.0,1.0,1.0,0.5,1.0,840.0,600.0,10.0,4.727387818712341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0
106.0,4.82,50.0,1.0,1.0,1.0,2.0,900.0,720.0,9.0,5.66988092298052,1.0,2.0,2.0,0.0,12.0,8.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0
35.0,0.0,20.0,1.0,1.0,1.0,3.0,780.0,600.0,11.0,1.0986122886681098,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
165.0,4.97,40.0,1.0,1.0,1.0,2.0,840.0,660.0,10.0,0.0,2.0,6.0,3.0,0.0,13.0,10.0,1.0,3.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0
37.0,4.58,0.0,1.0,1.0,0.5,1.0,900.0,660.0,9.0,2.5649493574615367,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
119.0,4.65,50.0,3.0,4.0,1.0,4.0,1020.0,720.0,7.0,5.472270673671475,2.0,5.0,2.0,1.0,9.0,5.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0
98.0,4.44,75.0,2.0,3.0,2.0,7.0,900.0,660.0,9.0,4.0943445622221,0.0,2.0,2.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,4.61,0.0,1.0,2.0,1.0,2.0,900.0,660.0,9.0,5.438079308923196,0.0,3.0,2.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0
117.0,4.86,0.0,1.0,1.0,1.0,2.0,900.0,600.0,9.0,0.0,1.0,3.0,0.0,0.0,12.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
97.0,4.25,75.0,2.0,3.0,1.0,5.0,900.0,660.0,9.0,3.044522437723423,0.0,4.0,2.0,0.0,12.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
88.0,4.81,45.0,2.0,4.0,1.0,4.0,900.0,660.0,9.0,5.198497031265826,2.0,5.0,3.0,0.0,14.0,9.0,1.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0
180.0,4.95,0.0,3.0,3.0,1.0,4.0,900.0,660.0,9.0,0.0,2.0,4.0,2.0,0.0,15.0,9.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,0.0,0.0
134.0,4.58,0.0,2.0,5.0,1.0,5.0,860.0,660.0,9.666666666666666,6.423246963533519,1.0,4.0,2.0,0.0,10.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0
120.0,4.75,95.0,2.0,3.0,1.0,4.0,960.0,660.0,8.0,5.204006687076795,2.0,4.0,3.0,1.0,13.0,8.0,2.0,3.0,1.0,4.0,0.0,5.0,3.0,0.0,0.0
95.0,4.52,0.0,1.0,2.0,1.0,2.0,1020.0,660.0,7.0,5.820082930352362,1.0,5.0,2.0,1.0,8.0,6.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0
71.0,5.0,0.0,1.0,1.0,0.5,2.0,900.0,840.0,9.0,0.0,0.0,3.0,1.0,1.0,6.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
95.0,5.0,15.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,0.0,0.0,6.0,2.0,0.0,14.0,8.0,2.0,1.0,2.0,1.0,2.0,0.0,4.0,1.0,0.0
106.0,4.38,0.0,3.0,4.0,2.0,6.0,900.0,660.0,9.0,3.295836866004329,1.0,6.0,2.0,1.0,14.0,9.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0
27.0,4.33,0.0,1.0,1.0,0.5,1.0,840.0,600.0,10.0,5.886104031450156,1.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0
50.0,0.0,0.0,1.0,1.0,0.5,2.0,900.0,600.0,9.0,0.0,0.0,4.0,2.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0
130.0,4.92,50.0,2.0,3.0,1.0,4.0,960.0,720.0,8.0,0.0,2.0,8.0,2.0,1.0,16.0,9.0,2.0,1.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0
197.0,4.89,55.0,2.0,3.0,1.0,5.0,840.0,660.0,10.0,5.318119993844216,2.0,6.0,2.0,2.0,17.0,9.0,3.0,2.0,2.0,6.0,0.0,2.0,2.0,0.0,1.0
90.0,4.77,22.0,1.0,2.0,1.0,3.0,900.0,660.0,9.0,4.110873864173311,0.0,7.0,2.0,1.0,15.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
125.0,4.92,45.0,1.6666666666666667,1.0,1.0,2.0,840.0,660.0,10.0,0.0,0.0,2.0,2.0,0.0,7.0,3.0,1.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0
122.0,4.52,90.0,1.0,1.0,1.0,4.0,900.0,660.0,9.0,3.8918202981106265,1.0,6.0,3.0,0.0,13.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
130.0,4.92,30.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,0.0,1.0,4.0,2.0,0.0,8.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
168.0,4.83,50.0,2.0,3.0,1.0,4.0,880.0,660.0,9.333333333333334,0.0,2.0,4.0,3.0,0.0,13.0,9.0,2.0,3.0,2.0,1.0,0.0,4.0,3.0,0.0,0.0
121.0,4.94,0.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,0.0,0.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0
102.0,4.76,70.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,0.0,1.0,3.0,2.0,0.0,7.0,6.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0
100.0,4.61,95.0,3.0,3.0,2.0,5.0,1020.0,660.0,7.0,5.472270673671475,2.0,3.0,2.0,0.0,7.0,6.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0
155.0,4.53,50.0,2.0,2.0,2.0,4.0,840.0,660.0,10.0,5.762051382780177,0.0,2.0,2.0,0.0,5.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
52.0,0.0,28.333333333333332,1.0,1.0,0.5,1.0,900.0,720.0,9.0,0.0,1.0,6.0,2.0,0.0,12.0,9.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
144.0,4.68,55.0,2.0,4.0,1.0,5.0,900.0,660.0,9.0,4.976733742420574,1.0,4.0,2.0,1.0,8.0,7.0,1.0,0.0,1.0,3.0,0.0,1.0,4.0,0.0,0.0
122.0,4.74,79.0,3.0,3.0,1.0,4.0,900.0,600.0,9.0,5.017279836814924,1.0,4.0,2.0,1.0,12.0,9.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0
56.0,0.0,30.0,1.0,1.0,0.5,2.0,900.0,720.0,9.0,0.0,1.0,5.0,2.0,0.0,7.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0
48.0,0.0,15.0,1.0,2.0,0.5,2.0,840.0,600.0,10.0,0.0,0.0,5.0,0.0,0.0,9.0,3.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0
140.0,4.75,0.0,1.0,1.0,1.0,2.0,960.0,660.0,8.0,4.499809670330265,1.0,3.0,2.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0
95.0,4.6,90.0,2.0,2.0,1.0,4.0,900.0,660.0,9.0,4.804021044733257,0.0,3.0,1.0,0.0,5.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
115.0,4.81,0.0,2.0,3.0,1.0,4.0,840.0,600.0,10.0,0.0,1.0,2.0,2.0,0.0,8.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0
124.0,4.92,70.0,2.0,2.0,1.0,3.0,900.0,660.0,9.0,0.0,2.0,6.0,4.0,1.0,15.0,10.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0
120.0,4.84,40.0,2.0,3.0,2.0,4.0,840.0,660.0,10.0,6.1779441140506,0.0,4.0,3.0,0.0,14.0,10.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0
155.0,4.64,0.0,3.0,4.0,2.0,6.0,960.0,660.0,8.0,4.875197323201151,1.0,4.0,2.0,0.0,14.0,8.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0
112.0,4.74,60.0,1.0,3.0,1.0,4.0,960.0,720.0,8.0,0.0,2.0,5.0,3.0,2.0,15.0,9.0,3.0,3.0,2.0,9.0,0.0,3.0,3.0,0.0,0.0
43.0,4.52,0.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,3.258096538021482,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
22.0,4.1,0.0,1.0,1.0,0.5,2.0,900.0,600.0,9.0,5.3706380281276624,1.0,1.0,2.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0
235.0,4.99,75.0,3.0,5.0,2.0,6.0,900.0,660.0,9.0,0.0,2.0,6.0,3.0,0.0,13.0,8.0,1.0,1.0,2.0,6.0,0.0,1.0,2.0,0.0,0.0
137.0,4.65,60.0,2.0,3.0,2.0,6.0,900.0,660.0,9.0,6.0112671744041615,1.0,5.0,2.0,1.0,9.0,5.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,0.0,0.0
140.0,4.8,90.0,2.0,5.0,2.0,7.0,900.0,660.0,9.0,0.0,0.0,1.0,1.0,0.0,14.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
125.0,4.63,75.0,2.0,2.0,2.0,6.0,900.0,660.0,9.0,3.8501476017100584,0.0,2.0,3.0,0.0,11.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
179.0,4.51,0.0,3.0,3.0,2.0,6.0,900.0,660.0,9.0,5.645446897643238,1.0,3.0,2.0,0.0,9.0,5.0,1.0,2.0,2.0,1.0,0.0,3.0,4.0,0.0,0.0
47.0,0.0,15.0,1.0,1.0,0.5,2.0,840.0,600.0,10.0,1.0986122886681098,2.0,4.0,0.0,1.0,11.0,7.0,2.0,0.0,2.0,0.0,4.0,0.0,3.0,1.0,0.0
52.0,4.91,15.0,1.0,1.0,0.5,1.0,780.0,600.0,11.0,0.0,1.0,5.0,1.0,0.0,9.0,9.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,0.0
74.0,4.41,0.0,1.0,2.0,1.0,3.0,900.0,660.0,9.0,4.48863636973214,2.0,3.0,2.0,0.0,8.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
124.0,4.53,60.0,2.0,2.0,1.0,5.0,960.0,660.0,8.0,3.9512437185814275,1.0,5.0,3.0,0.0,15.0,8.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0
144.0,4.8,96.0,1.0,2.0,1.0,4.0,900.0,720.0,9.0,0.0,4.0,6.0,4.0,3.0,16.0,9.0,2.0,4.0,2.0,4.0,0.0,4.0,5.0,0.0,0.0
122.0,4.77,45.0,1.0,1.0,1.0,2.0,960.0,600.0,8.0,4.442651256490317,0.0,2.0,2.0,0.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36.0,4.25,0.0,1.0,1.0,0.5,2.0,820.0,660.0,10.333333333333334,1.6094379124341003,0.0,4.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
68.0,4.93,0.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,0.0,2.0,5.0,3.0,1.0,9.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0
24.0,4.67,0.0,1.0,4.333333333333333,0.0,1.0,840.0,660.0,10.0,2.5649493574615367,0.0,1.0,0.0,0.0,7.0,4.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0
33.0,4.4,0.0,1.0,1.0,0.5,1.0,900.0,660.0,9.0,6.898714534329988,1.0,2.0,2.0,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0
121.0,4.91,70.0,1.0,2.0,1.0,4.0,900.0,660.0,9.0,0.0,0.0,6.0,2.0,0.0,13.0,7.0,2.0,2.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0
46.0,4.67,0.0,1.0,1.0,0.5,1.0,840.0,660.0,10.0,5.135798437050262,1.0,2.0,1.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
131.0,4.46,75.0,3.0,4.0,2.0,7.0,900.0,660.0,9.0,4.844187086458591,0.0,2.0,2.0,0.0,7.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
106.0,4.73,70.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,0.0,1.0,3.0,2.0,0.0,6.0,6.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0
109.0,4.69,55.0,1.0,3.0,1.0,4.0,900.0,660.0,9.0,5.293304824724492,3.0,3.0,2.0,0.0,11.0,8.0,1.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0
135.0,4.66,65.0,1.0,3.0,1.0,4.0,1020.0,720.0,7.0,5.365976015021851,1.0,5.0,2.0,1.0,12.0,6.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
149.0,0.0,65.0,1.0,1.0,1.0,2.0,960.0,660.0,8.0,1.0986122886681098,0.0,4.0,2.0,0.0,12.0,6.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0
99.0,4.73,60.0,2.0,4.0,1.0,4.0,900.0,660.0,9.0,5.087596335232384,3.0,3.0,2.0,0.0,13.0,8.0,1.0,3.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0
150.0,4.8,75.0,2.0,3.0,2.0,5.0,900.0,660.0,9.0,5.030437921392435,1.0,2.0,3.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
42.0,4.76,13.0,1.0,2.0,0.5,2.0,840.0,660.0,10.0,4.02535169073515,2.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0
140.0,4.93,40.0,2.0,2.0,1.0,2.0,840.0,660.0,10.0,0.0,2.0,5.0,4.0,1.0,12.0,10.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0
100.0,4.55,0.0,2.0,3.0,1.0,5.0,840.0,660.0,10.0,6.238324625039508,1.0,4.0,1.0,1.0,10.0,5.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0
65.0,4.15,0.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,3.5263605246161616,1.0,2.0,1.0,1.0,8.0,5.0,3.0,0.0,2.0,3.0,3.0,0.0,2.0,1.0,0.0
98.0,4.53,85.0,3.0,6.0,2.0,6.0,900.0,660.0,9.0,5.236441962829949,0.0,4.0,2.0,1.0,13.0,9.0,1.0,4.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0
146.0,0.0,0.0,3.0,3.0,2.0,6.0,840.0,720.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
